locus	baseMean	log2FoldChange_41C	lfcSE	stat	pvalue_41C	padj_Temp	gene_name	gene_discription	raw_locus
PROKKA_02255_antis	NA	NA	NA	-1.24478432582291	0.00127694178262917	0.0111767840792386	efp	"translation elongation factor P"	PROKKA_02255
PROKKA_02255_igtop	NA	NA	NA	0.679078182522482	0.00235490609810766	0.0183691146537643	efp	"translation elongation factor P"	PROKKA_02255
PROKKA_02266_igtop	NA	NA	NA	-0.920918814946181	7.2229473438388e-07	1.77483980907812e-05	dbpA_3	"RNA helicase DbpA"	PROKKA_02266
PROKKA_02266_sense	-1.29728198016393	0.000133088740081676	0.00556174820057231	-1.22725022953991	1.04599535543783e-10	5.63538118824082e-09	dbpA_3	"RNA helicase DbpA"	PROKKA_02266
PROKKA_02275_sense	-1.39573003306286	0.00239973169265181	0.0437965920581986	-1.21101100079308	0.00053701983249989	0.00543536759288687	n/a	"putative zinc carboxypeptidase"	PROKKA_02275
PROKKA_02286_sense	-0.933726345681483	0.00252177947202471	0.0452382634554677	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_02286
PROKKA_02290_sense	-1.25846012492916	0.00187423025649175	0.038185494560933	-1.20884227807682	0.000165194615252427	0.00201816632774585	arr_2	"aminoglycoside response regulator"	PROKKA_02290
PROKKA_02293_antis	NA	NA	NA	-2.7713070883851	0.000448020006763128	0.00471617177022253	liuA_5	"putative isovaleryl-CoA dehydrogenase"	PROKKA_02293
PROKKA_02308_igtop	NA	NA	NA	-0.838841908835088	6.57449700742369e-07	1.63871227133313e-05	vacJ_2	"VacJ"	PROKKA_02308
PROKKA_02308_sense	NA	NA	NA	-0.538287485187643	0.000854506482833057	0.00798785503677662	vacJ_2	"VacJ"	PROKKA_02308
PROKKA_02337_igtop	1.42843463321908	0.000273506890987141	0.00971808301067837	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_02337
PROKKA_02343_igtop	NA	NA	NA	0.842797380661478	0.000765177698236392	0.00734198158683901	n/a	"hypothetical protein"	PROKKA_02343
PROKKA_02343_sense	NA	NA	NA	0.78607846701777	0.00109239087997278	0.0098804989498268	n/a	"hypothetical protein"	PROKKA_02343
PROKKA_02357_sense	NA	NA	NA	-0.434136425657404	0.00146621077057616	0.0125423197475124	oprQ	"OprQ"	PROKKA_02357
PROKKA_02361_igtop	NA	NA	NA	-1.11614501215874	6.73212201672917e-05	0.000913840788311562	n/a	"3-isopropylmalate dehydratase large subunit"	PROKKA_02361
PROKKA_02373_sense	NA	NA	NA	1.23635108523995	9.60516729518541e-05	0.00124723384907842	endA	"DNA-specific endonuclease I"	PROKKA_02373
PROKKA_02383_sense	NA	NA	NA	0.397119245573497	0.00339146281765189	0.0246791514096582	thrS	"threonyl-tRNA synthetase"	PROKKA_02383
PROKKA_02384_antis	NA	NA	NA	-1.09528312399838	1.28537706403492e-06	2.94178381357227e-05	infC	"translation initiation factor IF-3"	PROKKA_02384
PROKKA_02384_igtop	1.09692328098762	0.000335581093149573	0.011018745268371	NA	NA	NA	infC	"translation initiation factor IF-3"	PROKKA_02384
PROKKA_02385_antis	NA	NA	NA	-2.35242390818824	1.10709264219658e-10	5.92772936939083e-09	rpmI	"50S ribosomal protein L35"	PROKKA_02385
PROKKA_02385_sense	NA	NA	NA	-0.827107116657534	1.23987630966894e-06	2.85407946384668e-05	rpmI	"50S ribosomal protein L35"	PROKKA_02385
PROKKA_02386_antis	NA	NA	NA	-1.93921992853856	0.00276334787719675	0.0210811604985089	rplT	"50S ribosomal protein L20"	PROKKA_02386
PROKKA_02386_igtop	NA	NA	NA	-0.971594736721949	2.28454424130553e-05	0.000370395079422134	rplT	"50S ribosomal protein L20"	PROKKA_02386
PROKKA_02386_sense	NA	NA	NA	-0.647649633530033	2.73889029222083e-06	5.76629475600084e-05	rplT	"50S ribosomal protein L20"	PROKKA_02386
PROKKA_02387_sense	NA	NA	NA	-0.510883028782459	0.00398710114128365	0.0278679414178037	pheS	"phenylalanyl-tRNA synthetase alpha-subunit"	PROKKA_02387
PROKKA_02391_sense	NA	NA	NA	0.595166461998026	0.00725997441104617	0.0440588495735081	n/a	"tRNA-Pro"	PROKKA_02391
PROKKA_02392_antis	-1.27501221237292	0.000758988749688824	0.0199370080498618	-0.789968956591343	0.000248126804882938	0.00283564150929461	n/a	"insertion sequence IS407 OrfB"	PROKKA_02392
PROKKA_02393_antis	NA	NA	NA	0.710502318592887	0.00166656501035681	0.0138633767909671	n/a	"hypothetical protein"	PROKKA_02393
PROKKA_02418_sense	NA	NA	NA	0.741702654243884	0.000275970369692149	0.00312094783143376	cysK	"cysteine synthase A"	PROKKA_02418
PROKKA_02438_sense	3.20053954627072	9.7026275741118e-05	0.00427322310225103	3.9388417207092	3.57034386818821e-08	1.2437414744042e-06	pfeA_1	"Ferric enterobactin receptor outer membrane protein PfeA precursor"	PROKKA_02438
PROKKA_02439_sense	2.46904565613269	9.23438413428521e-06	0.000623109131263007	3.52563430372594	5.20124686639031e-09	2.17949832459273e-07	pfeS_2	"two-component sensor PfeS"	PROKKA_02439
PROKKA_02440_sense	NA	NA	NA	3.60886580662033	1.73985182265326e-06	3.83032353037929e-05	pfeR	"two-component response regulator PfeR"	PROKKA_02440
PROKKA_02441_sense	1.01657513359313	0.000666581580742859	0.018304458784807	NA	NA	NA	vgrG4_2	"VgrG4"	PROKKA_02441
PROKKA_02450_antis	1.73534361080727	0.000958182681391687	0.0237287327327807	1.31218136911129	0.000209770651413051	0.00245885220318487	xcpR_2	"general secretion pathway protein E"	PROKKA_02450
PROKKA_02459_igbot	NA	NA	NA	-1.48324147654884	0.00846704247927331	0.0495550088454412	n/a	"hypothetical protein"	PROKKA_02459
PROKKA_02461_igbot	NA	NA	NA	-0.649583468427258	0.000316422205899499	0.00350977776722794	n/a	"putative 6-pyruvoyl tetrahydrobiopterin synthase"	PROKKA_02461
PROKKA_02461_igtop	1.36554979908562	0.00100752544961833	0.0243998245229651	0.818945456061473	0.0042274604954849	0.0291023748712985	n/a	"putative 6-pyruvoyl tetrahydrobiopterin synthase"	PROKKA_02461
PROKKA_02461_sense	NA	NA	NA	-0.573674817276026	0.000457375649071229	0.00478561686374408	n/a	"putative 6-pyruvoyl tetrahydrobiopterin synthase"	PROKKA_02461
PROKKA_02476_sense	-1.3453360970764	0.00010823400368599	0.00462826219250266	NA	NA	NA	pctB_2	"chemotactic transducer PctB"	PROKKA_02476
PROKKA_02477_sense	-1.0082245393845	0.00279929595658219	0.0492555544513446	NA	NA	NA	n/a	"membrane protein"	PROKKA_02477
PROKKA_02480_sense	NA	NA	NA	-0.69112457700318	0.00049212146582386	0.00508272779368948	nuoM	"NADH dehydrogenase I chain M"	PROKKA_02480
PROKKA_02495_sense	NA	NA	NA	-0.878544365762654	0.00264629360311617	0.0202773416196375	n/a	"putative secretion system protein"	PROKKA_02495
PROKKA_02496_sense	NA	NA	NA	-1.27646602520724	0.00673695969857275	0.0418299129745312	n/a	"hypothetical protein"	PROKKA_02496
PROKKA_02498_sense	NA	NA	NA	-0.499417770212753	0.00627785209771933	0.0396029738877218	n/a	"cupin"	PROKKA_02498
PROKKA_02503_sense	NA	NA	NA	-3.05305329712618	0.00131083267728614	0.0114043757700902	n/a	"putative NUDIX hydrolase"	PROKKA_02503
PROKKA_02504_sense	NA	NA	NA	-0.669160320909793	3.55927268241372e-07	9.55824496819089e-06	idh	"isocitrate dehydrogenase"	PROKKA_02504
PROKKA_02505_igbot	-0.930678839990236	0.0013834615158648	0.0305566349825393	-0.687372845609842	0.000369834531879146	0.00399494984996228	icd	"isocitrate dehydrogenase"	PROKKA_02505
PROKKA_02507_igtop	NA	NA	NA	0.44943727441161	0.00493076329573915	0.0327227431661282	clpS	"ATP-dependent Clp protease adaptor protein ClpS"	PROKKA_02507
PROKKA_02510_igbot	NA	NA	NA	1.43892319753644	0.00212804820052488	0.0169501286421972	n/a	"arginyl-tRNA-protein transferase"	PROKKA_02510
PROKKA_02510_sense	NA	NA	NA	1.0222322121182	0.00481236240796791	0.0321590381561738	n/a	"arginyl-tRNA-protein transferase"	PROKKA_02510
PROKKA_02513_igtop	NA	NA	NA	-0.600023080754827	0.000203777963927333	0.00240485722327305	ftsK_1	"cell division protein FtsK"	PROKKA_02513
PROKKA_02537_antis	1.01370517664808	0.000398315549658046	0.0123092893602308	0.6043642479435	0.00470564191866893	0.0316408821725072	n/a	"putative alkylhalidase pltM"	PROKKA_02537
PROKKA_02538_antis	1.26946681310623	0.00136512503871188	0.0303338207242475	1.05003586328545	0.00192882291384385	0.0156800468178834	bexR_15	"bistable expression regulator BexR"	PROKKA_02538
PROKKA_02538_sense	NA	NA	NA	0.692418059183517	0.000792254077366504	0.00756829500779412	bexR_15	"bistable expression regulator BexR"	PROKKA_02538
PROKKA_02539_igtop	NA	NA	NA	0.887073486799512	0.000675398995049807	0.00659730955299778	pltL	"PltL"	PROKKA_02539
PROKKA_02562_sense	NA	NA	NA	-0.662722856778361	0.00570828884874936	0.0365954896334456	uvrC	"excinuclease ABC subunit C"	PROKKA_02562
PROKKA_02563_igtop	NA	NA	NA	-1.33389094628529	9.99349730641649e-06	0.000179469142103223	pgsA	"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase"	PROKKA_02563
PROKKA_02564_sense	-1.11904596467245	0.00151308441500495	0.0329252540602408	-0.647906475862638	0.00410873923887529	0.0284880742414403	n/a	"tRNA-Gly"	PROKKA_02564
PROKKA_02565_igtop	-1.25623723252816	0.000311800974898093	0.0106171118998865	-0.694842061246514	0.000208210728774342	0.00244386990715649	n/a	"phage-related integrase"	PROKKA_02565
PROKKA_02565_sense	-1.44828635773855	3.36306883887751e-05	0.00188819628320184	-1.16976343039093	8.30634238557777e-11	4.5600768261077e-09	n/a	"phage-related integrase"	PROKKA_02565
PROKKA_02566_antis	NA	NA	NA	-2.26320203648933	0.000519673802089363	0.00529688667370521	n/a	"transcriptional regulator LysR family"	PROKKA_02566
PROKKA_02567_sense	NA	NA	NA	-3.32980911865611	9.60044793372511e-05	0.00124723384907842	n/a	"XRE family transcriptional regulator"	PROKKA_02567
PROKKA_02568_antis	NA	NA	NA	-0.924675119677619	0.00379679776220676	0.02677514129218	catR_4	"transcriptional regulator CatR"	PROKKA_02568
PROKKA_02568_sense	NA	NA	NA	1.3003734935902	9.18193171568567e-05	0.0011999866890613	catR_4	"transcriptional regulator CatR"	PROKKA_02568
PROKKA_02569_antis	NA	NA	NA	-2.36661101583114	0.00132720652890716	0.0115203011239883	hpd_2	"4-hydroxyphenylpyruvate dioxygenase"	PROKKA_02569
PROKKA_02569_igbot	1.68865005105715	6.40996570374135e-05	0.00310166432572484	1.14118167272724	0.000565784226819511	0.00567354032766756	hpd_2	"4-hydroxyphenylpyruvate dioxygenase"	PROKKA_02569
PROKKA_02569_igtop	NA	NA	NA	-1.92349975251421	7.66789097614429e-05	0.00103278394917819	hpd_2	"4-hydroxyphenylpyruvate dioxygenase"	PROKKA_02569
PROKKA_02574_antis	NA	NA	NA	-2.6228570741869	0.00323728765806968	0.0237565424247855	fdx2_2	"ferredoxin [2Fe-2S]"	PROKKA_02574
PROKKA_02575_antis	NA	NA	NA	-1.78195166422612	0.00592340602407305	0.0377513768205802	cueR_3	"CueR"	PROKKA_02575
PROKKA_02576_antis	NA	NA	NA	-1.82723298340903	0.00513788683951479	0.0338133766661239	kdpB_3	"potassium-transporting ATPase B chain"	PROKKA_02576
PROKKA_02584_sense	NA	NA	NA	0.825792258569457	8.62605063843646e-07	2.0900101463072e-05	n/a	"putative nrbE-like protein"	PROKKA_02584
PROKKA_02587_sense	0.915041470913523	0.00282278834936434	0.0495503778271473	0.614577783229988	0.00224308339713815	0.0176396241040583	n/a	"hypothetical protein"	PROKKA_02587
PROKKA_02588_igbot	NA	NA	NA	0.761065304078576	0.00178363215438133	0.014664668537539	n/a	"hypothetical protein"	PROKKA_02588
PROKKA_02588_igtop	0.979818979159622	0.00210541426092321	0.0408583691005018	0.873491914810429	0.00166522102650136	0.0138633767909671	n/a	"hypothetical protein"	PROKKA_02588
PROKKA_02591_sense	NA	NA	NA	0.941009538457551	0.00514505952010638	0.0338349099904494	mexF_2	"Resistance-Nodulation-Cell Division (RND) multidrug efflux transporter MexF"	PROKKA_02591
PROKKA_02596_sense	NA	NA	NA	0.883000191136384	8.68403446052165e-05	0.00114825175168544	n/a	"Ketosteroid isomerase-related protein"	PROKKA_02596
PROKKA_02597_igbot	NA	NA	NA	1.22518212581202	1.84149482649235e-11	1.12329615905956e-09	oprN_4	"Multidrug efflux outer membrane protein OprN precursor"	PROKKA_02597
PROKKA_02597_sense	NA	NA	NA	0.604210316018333	0.00415915573440677	0.0287233414333155	oprN_4	"Multidrug efflux outer membrane protein OprN precursor"	PROKKA_02597
PROKKA_02600_sense	NA	NA	NA	0.441259094601382	0.00404308082685097	0.0281458130755259	glcC_2	"transcriptional regulator GlcC"	PROKKA_02600
PROKKA_02601_igtop	NA	NA	NA	0.517041174550112	0.000323049478427499	0.00356802331899738	fpvA_2	"ferripyoverdine receptor"	PROKKA_02601
PROKKA_02601_sense	NA	NA	NA	1.09987393782355	2.16713806421243e-11	1.29639693579163e-09	fpvA_2	"ferripyoverdine receptor"	PROKKA_02601
PROKKA_02602_sense	1.39202385894021	0.000858224432511366	0.0218416633256785	1.88722666161514	2.1582010697804e-13	1.61381345510993e-11	n/a	"GntR family transcriptional regulator"	PROKKA_02602
PROKKA_02612_antis	NA	NA	NA	-1.3826954926032	0.00575956126223767	0.0368425032364672	n/a	"putative integral membrane protein"	PROKKA_02612
PROKKA_02663_sense	NA	NA	NA	0.722127603558556	0.00137503969749632	0.0118559585845756	kdpB_5	"potassium-transporting ATPase B chain"	PROKKA_02663
PROKKA_02664_igtop	1.06723375896428	4.508088881209e-05	0.00231867088960085	0.722476380155524	2.79046799072062e-07	7.68397439730497e-06	cueR_6	"CueR"	PROKKA_02664
PROKKA_02664_sense	NA	NA	NA	0.584616015299564	0.000497023071593078	0.00511409030011668	cueR_6	"CueR"	PROKKA_02664
PROKKA_02665_igtop	NA	NA	NA	0.860572282933676	2.87595350505796e-06	6.01108932599344e-05	n/a	"Co/Zn/Cd efflux system protein"	PROKKA_02665
PROKKA_02665_sense	1.54784940801283	0.0001795031520998	0.00703011781920388	1.21905360667528	4.8541872701086e-06	9.56936826839137e-05	n/a	"Co/Zn/Cd efflux system protein"	PROKKA_02665
PROKKA_02679_igtop	NA	NA	NA	-0.759934051273699	0.00840844136022348	0.0492802840260665	rocsS2_2	"Two-component sensor RocS2"	PROKKA_02679
PROKKA_02679_sense	NA	NA	NA	-0.709803764409664	2.29093598734131e-05	0.000370738409593256	rocsS2_2	"Two-component sensor RocS2"	PROKKA_02679
PROKKA_02680_igtop	NA	NA	NA	-0.467227890384752	0.00537686797259651	0.0349617337288622	n/a	"putative activator of osmoprotectant transporter"	PROKKA_02680
PROKKA_02680_sense	NA	NA	NA	-0.506469943595907	0.00421379462565091	0.0290544154077075	n/a	"putative activator of osmoprotectant transporter"	PROKKA_02680
PROKKA_02682_sense	NA	NA	NA	1.04592738521288	0.00752393288241372	0.0453842794311937	n/a	"integrase (pseudogene)"	PROKKA_02682
PROKKA_02687_igtop	NA	NA	NA	1.1150340966642	0.00106533118304433	0.00968625019048899	n/a	"hypothetical protein"	PROKKA_02687
PROKKA_02687_sense	NA	NA	NA	0.687337717473933	0.00488939078109833	0.0325484080086315	n/a	"hypothetical protein"	PROKKA_02687
PROKKA_02688_antis	1.93404052202543	8.86338287618456e-06	0.000615001708059787	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_02688
PROKKA_02699_igbot	NA	NA	NA	1.44638677034958	4.61496107696413e-06	9.16022251294893e-05	rsmA_1	"RsmA"	PROKKA_02699
PROKKA_02699_sense	NA	NA	NA	1.22905521192879	0.00629966183758579	0.039711676438386	rsmA_1	"RsmA"	PROKKA_02699
PROKKA_02705_sense	NA	NA	NA	1.14577679399277	0.0030390978631332	0.0225116437786655	n/a	"hypothetical protein"	PROKKA_02705
PROKKA_02706_sense	NA	NA	NA	1.50531676711268	0.00019689800604745	0.00233957986911723	n/a	"hypothetical protein"	PROKKA_02706
PROKKA_02715_igtop	NA	NA	NA	0.728109217656613	0.00226544182195025	0.0177671269110276	n/a	"hypothetical protein"	PROKKA_02715
PROKKA_02715_sense	NA	NA	NA	0.49066198255207	0.00347868526102089	0.0251660683520393	n/a	"hypothetical protein"	PROKKA_02715
PROKKA_02736_sense	NA	NA	NA	0.684618442810125	1.77431533914579e-05	0.000295401367595981	n/a	"bacteriophage lambda tail assembly I"	PROKKA_02736
PROKKA_02737_antis	1.42633996400736	0.00110128551095479	0.0258784502654073	NA	NA	NA	n/a	"hypothetical protein"	PROKKA_02737
PROKKA_02737_igtop	NA	NA	NA	0.606347920933773	0.000363946556241273	0.00394116408094482	n/a	"hypothetical protein"	PROKKA_02737
PROKKA_02753_sense	0.957369017598647	0.00166647107771564	0.0349199281384574	0.765357530971058	9.31911298624371e-05	0.00121554866229591	n/a	"putative nitroreductase"	PROKKA_02753
PROKKA_02759_igtop	NA	NA	NA	-0.711888600414799	0.00857352756982193	0.0499441088923005	lecA	"LecA"	PROKKA_02759
PROKKA_02761_antis	NA	NA	NA	-1.95972647716753	0.0084724553974855	0.0495550088454412	n/a	"hypothetical protein"	PROKKA_02761
PROKKA_02762_sense	NA	NA	NA	-1.5330452898094	1.46730926323052e-06	3.28874432797456e-05	bifA_2	"BifA"	PROKKA_02762
PROKKA_02772_sense	NA	NA	NA	-1.69808766809872	0.00109031906994314	0.00987205387545598	fadD2_2	"long-chain-fatty-acid--CoA ligase"	PROKKA_02772
PROKKA_02774_sense	-2.84615976741312	4.07131926049469e-07	4.99075886015641e-05	-2.17433641867707	2.78366356295502e-07	7.68397439730497e-06	acsA_1	"acetyl-coenzyme A synthetase"	PROKKA_02774
PROKKA_02775_sense	-3.01653535983715	2.48263611895706e-09	4.45360698900711e-07	-2.90562404395345	1.94190706963459e-09	8.68252676392293e-08	rhlG_5	"beta-ketoacyl reductase"	PROKKA_02775
PROKKA_02776_sense	-2.74517514293848	4.6378473638939e-06	0.000372620068495274	-2.27104865932631	7.46804685222344e-06	0.000140199091164111	atoB_2	"acetyl-CoA acetyltransferase"	PROKKA_02776
PROKKA_02777_sense	-4.03091137726949	7.00267069732137e-05	0.00330157967812812	NA	NA	NA	liuA_7	"putative isovaleryl-CoA dehydrogenase"	PROKKA_02777
PROKKA_02798_sense	NA	NA	NA	-2.05945693525525	1.01607676325558e-05	0.000181720615350081	tpx	"thiol peroxidase"	PROKKA_02798
PROKKA_02863_igtop	NA	NA	NA	5.72131184930999	2.84632959896973e-05	0.000444047894630637	foxI	"ECF sigma factor FoxI"	PROKKA_02863
PROKKA_02863_sense	NA	NA	NA	2.15367054261865	0.00126061224105978	0.0110673588855795	foxI	"ECF sigma factor FoxI"	PROKKA_02863
PROKKA_02865_sense	1.69613767135855	0.00277754695926794	0.0489900668715005	2.2863326328962	0.00274345495774557	0.0209478242108143	foxA_3	"Ferrioxamine receptor FoxA"	PROKKA_02865
PROKKA_02868_sense	NA	NA	NA	0.928068136336163	0.00221577984338185	0.0174565616362344	cdrB_2	"cyclic diguanylate-regulated TPS partner B CdrB"	PROKKA_02868
PROKKA_02869_sense	NA	NA	NA	0.807669603506037	2.13744380668364e-07	6.09874591420193e-06	n/a	"hemagglutinin"	PROKKA_02869
PROKKA_02871_igbot	1.26293447715047	0.00059045552265816	0.0165125489321322	NA	NA	NA	n/a	"filamentous hemagglutinin"	PROKKA_02871
PROKKA_02871_igtop	NA	NA	NA	0.861026017266768	4.86437252409729e-07	1.24464800218348e-05	n/a	"filamentous hemagglutinin"	PROKKA_02871
PROKKA_02873_igtop	-1.16578549602379	0.00212755746221061	0.0410693995292185	-0.90690333179791	0.000202904204499856	0.00239780799704599	n/a	"filamentous hemagglutinin"	PROKKA_02873
PROKKA_02874_igbot	1.42415394158279	0.000156028726972697	0.0062709906387114	1.69128109225302	2.99893686676482e-27	5.2025556764636e-25	n/a	"acetyltransferase"	PROKKA_02874
PROKKA_02903_sense	6.03558839710536	0.000397489620240364	0.0123092893602308	5.82430103671631	0.000116669347913976	0.00147951743246466	pvdS_2	"sigma factor PvdS"	PROKKA_02903
PROKKA_02904_igtop	NA	NA	NA	4.42415584425176	0.000321599596720004	0.00355810574228229	pvdG_2	"PvdG"	PROKKA_02904
PROKKA_02906_sense	1.40580095654648	1.50424836666679e-05	0.000937605655663918	1.22248593359413	6.30627098353255e-08	2.06417337777967e-06	n/a	"hypothetical protein"	PROKKA_02906
PROKKA_02907_igtop	NA	NA	NA	1.16635804446959	0.00422682256645344	0.0291023748712985	n/a	"BRO domain-containing protein"	PROKKA_02907
PROKKA_02920_sense	-2.77433625139307	0.000263852687111917	0.00951292408680464	NA	NA	NA	n/a	"putative ABC transporter periplasmic substrate-binding protein"	PROKKA_02920
PROKKA_02923_sense	-2.67233065034949	0.000323177394703101	0.0108044079001877	-2.74276254869392	0.000138113423127438	0.00171878885539082	n/a	"putative adhesion protein"	PROKKA_02923
PROKKA_02927_sense	-3.13866056432785	1.57788407297797e-12	5.27515334397864e-10	-1.96777246719436	3.77779894487351e-08	1.30552302979414e-06	n/a	"propeptide PepSY amd peptidase M4"	PROKKA_02927
PROKKA_02928_sense	NA	NA	NA	1.22846915916792	0.00336778693829801	0.0245274424036918	pvdL_2	"PvdL"	PROKKA_02928
PROKKA_02931_igbot	NA	NA	NA	-2.4639320036777	0.00144898530491714	0.0124072048715215	fpvA_3	"ferripyoverdine receptor"	PROKKA_02931
PROKKA_02931_sense	-2.04160082911789	7.83945837841592e-08	1.01156519953069e-05	NA	NA	NA	fpvA_3	"ferripyoverdine receptor"	PROKKA_02931
PROKKA_02932_sense	NA	NA	NA	2.0641047541488	0.00195410222226105	0.0158558303796935	pvdE	"pyoverdine biosynthesis protein PvdE"	PROKKA_02932
PROKKA_02936_sense	2.14453120350804	0.00134707440416382	0.0300321972633776	2.92179729756036	0.00149118463474964	0.012687111643972	n/a	"putative dipeptidase"	PROKKA_02936
PROKKA_02941_sense	NA	NA	NA	0.990110032501302	1.62231588365186e-07	4.73803635515025e-06	fpvR_1	"FpvR"	PROKKA_02941
PROKKA_02942_igtop	NA	NA	NA	1.19458926469917	2.43240687853242e-07	6.82805736711658e-06	fpvI_2	"FpvI"	PROKKA_02942
PROKKA_02957_sense	NA	NA	NA	1.05101815415494	7.82793630914537e-07	1.91266252240921e-05	n/a	"hypothetical protein"	PROKKA_02957
PROKKA_03009_igbot	1.84825309885467	0.000857118802503074	0.0218416633256785	NA	NA	NA	n/a	"gluconokinase"	PROKKA_03009
