locus	baseMean	log2FoldChange	Fold change	lfcSE	stat	pvalue	padj	gene	product	locusNumber
PROKKA_02774_sense	26.9178528	-2.174336419	-4.513780985	0.423225657	-5.137534513	2.78E-07	7.68E-06	acsA_1	acetyl-coenzyme A synthetase	PROKKA_02774
PROKKA_02775_sense	25.28369956	-2.905624044	-7.493418589	0.484061461	-6.002593215	1.94E-09	8.68E-08	rhlG_5	beta-ketoacyl reductase	PROKKA_02775
PROKKA_02776_sense	18.51432847	-2.271048659	-4.826738473	0.506942613	-4.479892996	7.47E-06	0.000140199	atoB_2	acetyl-CoA acetyltransferase	PROKKA_02776
PROKKA_02798_sense	21.78722483	-2.059456935	-4.168293703	0.466603061	-4.413723585	1.02E-05	0.000181721	tpx	thiol peroxidase	PROKKA_02798
PROKKA_02863_igtop	8.818265919	5.721311849	52.75777619	1.366960766	4.185425064	2.85E-05	0.000444048	foxI	ECF sigma factor FoxI	PROKKA_02863
PROKKA_02863_sense	13.65513196	2.153670543	4.449584248	0.667846482	3.224798813	0.001260612	0.011067359	foxI	ECF sigma factor FoxI	PROKKA_02863
PROKKA_02865_sense	36.01772498	2.286332633	4.878144969	0.763355036	2.995110433	0.002743455	0.020947824	foxA_3	Ferrioxamine receptor FoxA	PROKKA_02865
PROKKA_02868_sense	43.63930114	0.928068136	1.902726413	0.303322549	3.059674068	0.00221578	0.017456562	cdrB_2	cyclic diguanylate-regulated TPS partner B CdrB	PROKKA_02868
PROKKA_02869_sense	6104.667462	0.807669604	1.750381753	0.155711286	5.186968924	2.14E-07	6.10E-06	n/a	hemagglutinin	PROKKA_02869
PROKKA_02871_igtop	2713.614814	0.861026017	1.81632959	0.171124157	5.031586615	4.86E-07	1.24E-05	n/a	filamentous hemagglutinin	PROKKA_02871
PROKKA_02873_igtop	81.27122112	-0.906903332	-1.875016553	0.244094831	-3.715372942	0.000202904	0.002397808	n/a	filamentous hemagglutinin	PROKKA_02873
PROKKA_02874_igbot	615.8480082	1.691281092	3.229433454	0.156416952	10.81264577	3.00E-27	5.20E-25	n/a	acetyltransferase	PROKKA_02874
PROKKA_02903_sense	70.44026566	5.824301037	56.66166288	1.511619307	3.853021067	0.000116669	0.001479517	pvdS_2	sigma factor PvdS	PROKKA_02903
PROKKA_02904_igtop	6.877375106	4.424155844	21.46859457	1.229871732	3.597249801	0.0003216	0.003558106	pvdG_2	PvdG	PROKKA_02904
PROKKA_02906_sense	121.3706058	1.222485934	2.33348458	0.225972329	5.409892166	6.31E-08	2.06E-06	n/a	hypothetical protein	PROKKA_02906
PROKKA_02907_igtop	26.52063414	1.166358044	2.244443912	0.407715079	2.860718439	0.004226823	0.029102375	n/a	BRO domain-containing protein	PROKKA_02907
PROKKA_02923_sense	10.66562028	-2.742762549	-6.693508175	0.719597608	-3.811522604	0.000138113	0.001718789	n/a	putative adhesion protein	PROKKA_02923
PROKKA_02927_sense	44.52487895	-1.967772467	-3.911636926	0.357715922	-5.500936204	3.78E-08	1.31E-06	n/a	propeptide PepSY amd peptidase M4	PROKKA_02927
PROKKA_02928_sense	42.37522124	1.228469159	2.343182233	0.418985692	2.932007426	0.003367787	0.024527442	pvdL_2	PvdL	PROKKA_02928
PROKKA_02931_igbot	8.018633434	-2.463932004	-5.517183648	0.773675176	-3.184711208	0.001448985	0.012407205	fpvA_3	ferripyoverdine receptor	PROKKA_02931
PROKKA_02932_sense	14.36763193	2.064104754	4.181744026	0.666459232	3.097120805	0.001954102	0.01585583	pvdE	pyoverdine biosynthesis protein PvdE	PROKKA_02932
PROKKA_02936_sense	27.47748539	2.921797298	7.577895776	0.919847361	3.176393631	0.001491185	0.012687112	n/a	putative dipeptidase	PROKKA_02936
PROKKA_02941_sense	269.2415983	0.990110033	1.98633648	0.189020565	5.23810747	1.62E-07	4.74E-06	fpvR_1	FpvR	PROKKA_02941
PROKKA_02942_igtop	95.34823653	1.194589265	2.288796608	0.23138253	5.162832572	2.43E-07	6.83E-06	fpvI_2	FpvI	PROKKA_02942
PROKKA_02957_sense	115.4626208	1.051018154	2.0719916	0.212773551	4.939609034	7.83E-07	1.91E-05	n/a	hypothetical protein	PROKKA_02957
PROKKA_03024_sense	42.70422312	0.80638264	1.748821012	0.304946159	2.644344305	0.008184935	0.048198322	ambB	AmbB	PROKKA_03024
PROKKA_03057_sense	37.63577969	0.933058486	1.909319429	0.330211799	2.825636424	0.004718679	0.031703967	pbpC	penicillin-binding protein 3A	PROKKA_03057
PROKKA_03071_igbot	86.40917194	1.500561449	2.82952807	0.269802598	5.561701258	2.67E-08	9.62E-07	ptxR_4	transcriptional regulator PtxR	PROKKA_03071
PROKKA_03081_sense	21.25827389	-1.27631621	-2.422197006	0.45389679	-2.811908429	0.004924852	0.032713613	bkdA2_2	2-oxoisovalerate dehydrogenase (beta subunit)	PROKKA_03081
PROKKA_03082_sense	52.433003	-0.826239713	-1.773057979	0.285906734	-2.889892454	0.003853736	0.027066648	bkdA1_3	2-oxoisovalerate dehydrogenase (alpha subunit)	PROKKA_03082
PROKKA_03084_igtop	23.78621437	1.229892589	2.345495265	0.422063184	2.914001117	0.003568286	0.025579599	bkdR_2	transcriptional regulator BkdR	PROKKA_03084
PROKKA_03095_sense	227.8166027	0.79173621	1.731156568	0.192245582	4.118358414	3.82E-05	0.000563856	pslE	PslE	PROKKA_03095
PROKKA_03099_sense	244.4515351	0.48656941	1.401109208	0.176325534	2.759494894	0.005789079	0.036976784	pslA	PslA	PROKKA_03099
PROKKA_03100_igbot	2746.753352	0.947036124	1.927907888	0.141010391	6.716073335	1.87E-11	1.12E-09	n/a	transcriptional regulatory protein	PROKKA_03100
PROKKA_03105_igbot	22.12439702	1.101742445	2.146137402	0.41199165	2.674186348	0.007491081	0.045217564	n/a	exodeoxyribonuclease V beta subunit	PROKKA_03105
PROKKA_03105_sense	256.9745569	0.939354423	1.917669928	0.176454494	5.323493899	1.02E-07	3.13E-06	n/a	exodeoxyribonuclease V beta subunit	PROKKA_03105
PROKKA_03106_igbot	104.5521007	0.889566925	1.852619913	0.228926085	3.885825964	0.000101983	0.001314408	n/a	recombination protein F	PROKKA_03106
PROKKA_03106_sense	2033.488372	1.266454255	2.405695849	0.150024586	8.441644719	3.13E-17	2.98E-15	n/a	recombination protein F	PROKKA_03106
PROKKA_03115_sense	88.08139233	1.513395958	2.854812428	0.251993807	6.005687116	1.91E-09	8.56E-08	n/a	Tn3 family transposase	PROKKA_03115
PROKKA_03116_igtop	398.6113593	0.765291263	1.699713116	0.169162065	4.524012314	6.07E-06	0.000116443	n/a	Nucleotidyltransferase domain protein	PROKKA_03116
PROKKA_03119_sense	508.4051068	0.523930718	1.437867481	0.159090116	3.293295213	0.000990204	0.009069729	n/a	hypothetical protein	PROKKA_03119
PROKKA_03125_sense	17.53828257	-1.662498244	-3.16564229	0.528797396	-3.143922899	0.001666994	0.013863377	n/a	phage tail protein	PROKKA_03125
PROKKA_03129_igtop	12.03356039	-1.959206803	-3.888481305	0.62693945	-3.125033532	0.001777848	0.014634251	n/a	prophage PSPPH06 tail fiber protein	PROKKA_03129
PROKKA_03129_sense	10.06391745	-2.644879429	-6.25443442	0.739433228	-3.576900968	0.000347692	0.003788793	n/a	prophage PSPPH06 tail fiber protein	PROKKA_03129
PROKKA_03141_antis	137.1280535	-0.990580332	-1.986984105	0.202834906	-4.883677828	1.04E-06	2.49E-05	n/a	transposase	PROKKA_03141
PROKKA_03144_igtop	138.1371291	0.830463776	1.778256917	0.229709246	3.615282316	0.00030002	0.003357907	n/a	phage Gp37Gp68 family protein	PROKKA_03144
PROKKA_03146_igtop	868.1001847	0.444874323	1.361195534	0.147796371	3.010049019	0.002612055	0.020050414	n/a	homospermidine synthase	PROKKA_03146
PROKKA_03146_sense	3697.119918	0.656750115	1.576527259	0.137773031	4.766898938	1.87E-06	4.09E-05	n/a	homospermidine synthase	PROKKA_03146
PROKKA_03147_sense	1393.152641	0.717294868	1.644096372	0.147678182	4.85714854	1.19E-06	2.77E-05	n/a	hypothetical protein	PROKKA_03147
PROKKA_03148_sense	1355.346318	0.751892151	1.684000015	0.143370323	5.244405801	1.57E-07	4.59E-06	n/a	carboxylate/amino acid/amine transporter	PROKKA_03148
PROKKA_03149_igtop	1153.941263	0.880133226	1.840545259	0.16939305	5.195804824	2.04E-07	5.84E-06	n/a	tpnA repressor protein	PROKKA_03149
PROKKA_03157_antis	305.9185174	0.535439587	1.449383713	0.190371676	2.812601107	0.004914257	0.032688855	n/a	hypothetical protein	PROKKA_03157
PROKKA_03157_igtop	16.37060193	1.285100875	2.436990919	0.481875774	2.666871719	0.007656089	0.046021424	n/a	hypothetical protein	PROKKA_03157
PROKKA_03157_sense	122.5312776	0.911625708	1.881164103	0.216686558	4.207117025	2.59E-05	0.000409123	n/a	hypothetical protein	PROKKA_03157
PROKKA_03158_antis	124.241708	0.94025928	1.918873066	0.225812938	4.163885767	3.13E-05	0.000478641	n/a	hypothetical protein	PROKKA_03158
PROKKA_03158_sense	347.5942613	0.600865867	1.516626532	0.162455736	3.698643587	0.000216755	0.002533868	n/a	hypothetical protein	PROKKA_03158
PROKKA_03159_antis	48.24220874	0.81438486	1.758548177	0.290673822	2.801713804	0.005083195	0.033529757	n/a	hypothetical protein	PROKKA_03159
PROKKA_03159_sense	246.5703176	0.69372681	1.617456385	0.175002329	3.964100454	7.37E-05	0.000995392	n/a	hypothetical protein	PROKKA_03159
PROKKA_03160_sense	462.621366	0.643882423	1.562528412	0.15372392	4.188563633	2.81E-05	0.000438741	n/a	Integrase core domain protein	PROKKA_03160
PROKKA_03164_antis	45.25218854	0.972762664	1.962595237	0.352228932	2.761734136	0.005749528	0.036805463	n/a	hypothetical protein	PROKKA_03164
PROKKA_03191_sense	47.8539211	0.980185064	1.972718446	0.296834305	3.302128652	0.00095954	0.008826144	n/a	hypothetical protein	PROKKA_03191
PROKKA_03264_igtop	20.60005449	1.977365749	3.937734247	0.488460212	4.048161348	5.16E-05	0.000735247	n/a	hypothetical protein	PROKKA_03264
PROKKA_03285_igtop	167.0945911	1.014348467	2.019990442	0.21055139	4.817581439	1.45E-06	3.27E-05	cgrA	cupA gene regulator A CgrA	PROKKA_03285
PROKKA_03332_igtop	51.02746382	0.918714889	1.890430603	0.315142283	2.915238412	0.003554169	0.025501092	kynR_2	KynR	PROKKA_03332
PROKKA_03372_sense	227.3342127	-0.912862114	-1.882776974	0.182262392	-5.008505058	5.49E-07	1.39E-05	dctA_2	C4-dicarboxylate transport protein	PROKKA_03372
PROKKA_03373_igbot	269.2233994	-1.291707278	-2.448176002	0.243242996	-5.310357533	1.09E-07	3.33E-06	n/a	Amino acid permease	PROKKA_03373
PROKKA_03376_sense	21.46391948	-1.47137375	-2.772858025	0.445698989	-3.30127235	0.000962474	0.00884375	n/a	transport protein AzlD family	PROKKA_03376
PROKKA_03379_igtop	63.79787198	0.7859667	1.724247291	0.265121122	2.964557085	0.00303119	0.022472258	n/a	transposase	PROKKA_03379
PROKKA_03380_sense	376.61029	2.172831058	4.509073599	0.190555355	11.40262395	4.06E-30	8.58E-28	n/a	ISPsy24 transposase OrfB	PROKKA_03380
PROKKA_03381_igtop	450.0760047	2.221119487	4.662550939	0.182575926	12.16545652	4.75E-34	1.29E-31	ilvI_2	acetolactate synthase large subunit	PROKKA_03381
PROKKA_03396_sense	302.6591995	0.634050177	1.551915684	0.172072781	3.684779037	0.000228901	0.00265795	nalD_3	NalD	PROKKA_03396
PROKKA_03397_sense	101.7249541	-0.644996894	-1.56373592	0.225172989	-2.864450557	0.004177334	0.028825928	mexX	Resistance-Nodulation-Cell Division (RND) multidrug efflux membrane fusion protein precursor	PROKKA_03397
PROKKA_03401_sense	134.0705791	-0.84231943	-1.792930332	0.209508649	-4.020451823	5.81E-05	0.000808454	liuR	regulator of liu genes	PROKKA_03401
PROKKA_03433_igbot	30.28579128	1.552286467	2.932815808	0.386159752	4.019803872	5.82E-05	0.000808454	exaC	NAD+ dependent aldehyde dehydrogenase ExaC	PROKKA_03433
PROKKA_03450_sense	119.4783824	0.897507617	1.862844973	0.230819549	3.888351835	0.000100927	0.001302743	n/a	hypothetical protein	PROKKA_03450
PROKKA_03454_sense	170.7898631	-1.074392122	-2.105834593	0.203520246	-5.279042961	1.30E-07	3.88E-06	znuC_3	zinc transport protein ZnuC	PROKKA_03454
PROKKA_03459_sense	349.1667548	-0.866802568	-1.823616753	0.16673221	-5.198770935	2.01E-07	5.76E-06	bacA	bacitracin resistance protein	PROKKA_03459
PROKKA_03460_igbot	354.5942841	-0.817129332	-1.761896689	0.203060579	-4.024066792	5.72E-05	0.000798348	n/a	putative transporter	PROKKA_03460
PROKKA_03479_antis	231.1435248	-0.666142691	-1.586824625	0.199983749	-3.330984113	0.000865395	0.008056763	n/a	hypothetical protein	PROKKA_03479
PROKKA_03489_sense	188.3308491	-0.644979291	-1.56371684	0.18919325	-3.409103077	0.000651768	0.006402537	n/a	OsmC-like protein	PROKKA_03489
PROKKA_03519_sense	34.70229382	-1.061291756	-2.086799158	0.355287687	-2.987133513	0.002816067	0.021296047	qscR	quorum-sensing control repressor	PROKKA_03519
PROKKA_03520_igbot	41.29274461	-1.055658403	-2.078666631	0.325248543	-3.245697558	0.001171632	0.010423764	n/a	putative desaturase	PROKKA_03520
PROKKA_03520_igtop	215.6764201	-3.18671346	-9.1053436	0.236727288	-13.46153833	2.63E-41	1.04E-38	n/a	putative desaturase	PROKKA_03520
PROKKA_03520_sense	23.72324297	-4.444598936	-21.77497167	0.68516863	-6.486868696	8.76E-11	4.75E-09	n/a	putative desaturase	PROKKA_03520
PROKKA_03521_sense	20.42465077	-3.567838232	-11.85840633	0.613724587	-5.813419091	6.12E-09	2.52E-07	n/a	hypothetical protein	PROKKA_03521
PROKKA_03522_sense	56.05787366	-3.214681961	-9.283584545	0.354669808	-9.063872626	1.26E-19	1.48E-17	n/a	hypothetical protein	PROKKA_03522
PROKKA_03523_sense	20.91913402	-3.318953475	-9.979402748	0.576132262	-5.760749213	8.37E-09	3.35E-07	n/a	putative enzyme	PROKKA_03523
PROKKA_03524_sense	16.17999221	-4.894977726	-29.75329879	0.923889732	-5.29822722	1.17E-07	3.53E-06	quiP_1	QuiP	PROKKA_03524
PROKKA_03525_sense	7.735532229	-2.648741328	-6.27119912	0.825925283	-3.206998725	0.001341276	0.011622605	n/a	hypothetical protein	PROKKA_03525
PROKKA_03568_antis	70.60649921	-0.836906643	-1.786216115	0.309217089	-2.70653425	0.006798957	0.042034321	n/a	hypothetical protein	PROKKA_03568
PROKKA_03568_igtop	160.3993549	1.466749673	2.763984782	0.200853128	7.302598114	2.82E-13	2.07E-11	n/a	hypothetical protein	PROKKA_03568
PROKKA_03579_sense	11.6537257	-1.554935766	-2.938206444	0.581300683	-2.674925064	0.007474596	0.045149472	proX	Prolyl-tRNA deacylase ProX	PROKKA_03579
PROKKA_03604_sense	112.3421283	-0.712877399	-1.63906992	0.220234268	-3.23690498	0.001208336	0.010713644	ldcA_1	lysine-specific pyridoxal 5'-phosphate-dependent carboxylase LdcA	PROKKA_03604
PROKKA_03617_sense	1953.760848	-0.631750761	-1.549444158	0.141764816	-4.45632972	8.34E-06	0.000152895	ppiD	peptidyl-prolyl cis-trans isomerase D	PROKKA_03617
PROKKA_03618_igbot	39.71586505	-0.867764265	-1.824832777	0.327657416	-2.648388904	0.008087643	0.047820186	n/a	tRNA-Asp	PROKKA_03618
PROKKA_03619_antis	29.52516191	-1.157968408	-2.231429781	0.426940399	-2.712248385	0.00668285	0.041613092	hupB_2	DNA-binding protein HU	PROKKA_03619
PROKKA_03620_igtop	83.15977972	-0.862894585	-1.818683611	0.280135073	-3.080280431	0.002068058	0.016640383	lon_1	Lon protease	PROKKA_03620
PROKKA_03621_antis	28.98189568	-1.324075245	-2.503723498	0.389469141	-3.399692314	0.000674617	0.006597102	clpX	ClpX	PROKKA_03621
PROKKA_03622_igbot	1042.233257	-0.620605523	-1.537520368	0.150832569	-4.114532614	3.88E-05	0.000571342	clpP_2	ClpP	PROKKA_03622
PROKKA_03622_sense	892.9755782	-0.515500123	-1.429489599	0.140135945	-3.678571709	0.000234544	0.002712577	clpP_2	ClpP	PROKKA_03622
PROKKA_03623_antis	45.44478577	-1.450014317	-2.732107626	0.339021804	-4.277053279	1.89E-05	0.000314094	tig	trigger factor	PROKKA_03623
PROKKA_03624_antis	13.52016168	-1.839625673	-3.579171498	0.633547147	-2.903691827	0.00368791	0.026177519	parR_1	two-component response regulator ParR	PROKKA_03624
PROKKA_03625_antis	19.94010944	-2.238651668	-4.719557719	0.564336288	-3.966875273	7.28E-05	0.000985413	parS_1	two-component sensor ParS	PROKKA_03625
PROKKA_03638_sense	271.1273791	0.614645293	1.531181488	0.178495065	3.443486193	0.000574266	0.005745309	n/a	SPFH domain / Band 7 family protein	PROKKA_03638
PROKKA_03642_sense	1094.128047	-0.384970516	-1.3058331	0.140578688	-2.738469975	0.00617258	0.03902402	acnB	aconitate hydratase 2	PROKKA_03642
PROKKA_03653_antis	48.86638716	-1.385990213	-2.613512779	0.332482505	-4.168610953	3.06E-05	0.000471321	oprF_1	Major porin and structural outer membrane porin OprF precursor	PROKKA_03653
PROKKA_03653_sense	18705.49606	-0.526183159	-1.440114139	0.135287385	-3.889373429	0.000100503	0.001299205	oprF_1	Major porin and structural outer membrane porin OprF precursor	PROKKA_03653
PROKKA_03655_sense	1932.277169	0.634343073	1.552230785	0.141856704	4.471717256	7.76E-06	0.000144742	cmpX	hypothetical protein	PROKKA_03655
PROKKA_03661_igtop	445.14507	0.429408698	1.346681514	0.16042553	2.676685553	0.007435438	0.044944244	n/a	phosphoenolpyruvate synthetase regulatory protein	PROKKA_03661
PROKKA_03674_sense	44.73193486	-0.797881869	-1.738546759	0.301943681	-2.642485735	0.008229993	0.04839794	cysH	3'-phosphoadenosine-5'-phosphosulfate reductase	PROKKA_03674
PROKKA_03682_sense	14.49720837	-1.388130477	-2.617392848	0.513550179	-2.703008457	0.0068715	0.042331953	n/a	enoyl-CoA hydratase	PROKKA_03682
PROKKA_03706_sense	16.31041043	1.746563804	3.355583841	0.52098198	3.352445708	0.00080101	0.007635117	pscL	type III export protein PscL	PROKKA_03706
PROKKA_03708_sense	57.73504724	0.954394254	1.937765852	0.290101074	3.289868045	0.001002344	0.009171234	pscJ	type III export protein PscJ	PROKKA_03708
PROKKA_03709_sense	34.72893142	1.081450077	2.116162003	0.367145914	2.945559343	0.003223713	0.023697023	pscI	type III export protein PscI	PROKKA_03709
PROKKA_03712_sense	45.39808583	0.982329534	1.975652941	0.302611715	3.246171529	0.001169683	0.010423764	pscF	type III export protein PscF	PROKKA_03712
PROKKA_03713_sense	18.92726865	1.665129161	3.171420464	0.499251507	3.335251149	0.000852224	0.007982927	pscE	type III export protein PscE	PROKKA_03713
PROKKA_03717_sense	24.75206472	1.457458891	2.746242245	0.420105424	3.469269398	0.000521876	0.005313088	exsD	ExsD	PROKKA_03717
PROKKA_03718_igbot	57.71499762	2.190251923	4.563851733	0.311255593	7.036827517	1.97E-12	1.31E-10	exsA_4	transcriptional regulator ExsA	PROKKA_03718
PROKKA_03718_sense	556.6447544	1.843809395	3.589565928	0.158708058	11.61761678	3.35E-31	8.08E-29	exsA_4	transcriptional regulator ExsA	PROKKA_03718
PROKKA_03719_igbot	193.9020546	2.108890141	4.313593242	0.196017796	10.75866673	5.39E-27	9.17E-25	exsB	exoenzyme S synthesis protein B	PROKKA_03719
PROKKA_03719_sense	41.39713143	1.477648413	2.784944184	0.332653186	4.442008897	8.91E-06	0.000161389	exsB	exoenzyme S synthesis protein B	PROKKA_03719
PROKKA_03723_sense	76.85689581	1.228015207	2.342445054	0.304252803	4.036167274	5.43E-05	0.000767777	popB	translocator protein PopB	PROKKA_03723
PROKKA_03724_sense	32.61847729	1.430449154	2.695306152	0.411918513	3.472650797	0.000515345	0.005265143	pcrH	regulatory protein PcrH	PROKKA_03724
PROKKA_03733_sense	27.53588334	1.836577865	3.571618196	0.421439477	4.357868604	1.31E-05	0.000227386	popN	Type III secretion outer membrane protein PopN precursor	PROKKA_03733
PROKKA_03734_sense	22.89476183	1.26091776	2.396481429	0.412013346	3.060380863	0.002210557	0.017456562	n/a	ATP synthase in type III secretion system	PROKKA_03734
PROKKA_03738_sense	17.30452409	1.453836072	2.73935468	0.472466207	3.077121816	0.002090099	0.016769597	pscR	translocation protein in type III secretion	PROKKA_03738
PROKKA_03744_igbot	15.97691494	-1.363707205	-2.573456158	0.499735691	-2.728856931	0.006355427	0.040005061	speE_2	spermidine synthase	PROKKA_03744
PROKKA_03758_igtop	225.75568	-0.80355801	-1.745400372	0.20542554	-3.911675305	9.17E-05	0.001199987	folE2	GTP cyclohydrolase I precursor	PROKKA_03758
PROKKA_03759_sense	257.242986	2.322436675	5.001762914	0.247407837	9.387078029	6.17E-21	7.75E-19	n/a	McHr	PROKKA_03759
PROKKA_03775_sense	50.62842126	-1.485031009	-2.799231896	0.320482462	-4.633735649	3.59E-06	7.24E-05	hsiC2	HsiC2	PROKKA_03775
PROKKA_03776_sense	43.00904974	-1.050258136	-2.070900353	0.343869906	-3.054231029	0.002256382	0.017712092	hsiB2	HsiB2	PROKKA_03776
PROKKA_03824_sense	397.3342772	-0.720542747	-1.647801827	0.174434293	-4.130740207	3.62E-05	0.000538916	fabA	beta-hydroxydecanoyl-ACP dehydrase	PROKKA_03824
PROKKA_03825_sense	1201.165984	-0.617855931	-1.534592843	0.138453299	-4.46255839	8.10E-06	0.000149464	fabB	beta-ketoacyl-ACP synthase I	PROKKA_03825
PROKKA_03839_sense	23.76453843	1.056398995	2.079733967	0.398954804	2.647916466	0.008098953	0.047821867	n/a	major facilitator superfamily permease	PROKKA_03839
PROKKA_03842_igtop	622.1688275	-0.632218881	-1.549946997	0.185763961	-3.403345189	0.000665661	0.006531613	n/a	putative lipoprotein	PROKKA_03842
PROKKA_03844_sense	69.89107811	-1.228927169	-2.343926236	0.260789329	-4.712336866	2.45E-06	5.23E-05	braB	branched chain amino acid transporter	PROKKA_03844
PROKKA_03845_igbot	74.2465821	-1.3328109	-2.518929772	0.277912242	-4.795797742	1.62E-06	3.59E-05	sucD	succinyl-CoA synthetase alpha chain	PROKKA_03845
PROKKA_03845_sense	1424.924286	-0.467140897	-1.382367205	0.133109696	-3.509443052	0.000449046	0.004721245	sucD	succinyl-CoA synthetase alpha chain	PROKKA_03845
